"Seas","Bio_smry","SpawnBio","Recruit_0","retainB_1","retainN_1","deadB_1","deadN_1","F_1","SPRratio","rec_dev","raw_rec_dev","year","model_run","iteration","scenario"
1,2504810000,2464300000,111372000,126234000,17818800,126234000,17818800,0.0512817,NA,-0.111915,-0.111915,99,"cod_SR_BH_steep_1_OM",1,"h-1"
1,4056250000,4025710000,129769000,0,0,0,0,0,0,-0.031493,-0.031493,1,"cod_EM_103",2,"h-1"
1,3956460000,3925350000,139356000,0,0,0,0,0,0,0.0691406,0.0691406,10,"cod_EM_103",2,"h-1"
1,2331200000,2292350000,119586000,127710000,19707100,127710000,19707100,0.0548835,0.352111,-0.0162817,-0.0162817,100,"cod_EM_103",2,"h-1"
1,2388210000,2362760000,122331000,232883000,33882100,232883000,33882100,0.0996395,0.519378,-1.11022e-16,0,101,"cod_EM_103",2,"h-1"
1,2334110000,2307080000,121715000,226872000,31873900,226872000,31873900,0.0996541,0,0,0,102,"cod_EM_103",2,"h-1"
1,2271480000,2243990000,120989000,220394000,30628000,220394000,30628000,0.0997075,0,0,0,103,"cod_EM_103",2,"h-1"
1,2203720000,2176340000,120174000,213330000,29647700,213330000,29647700,0.0995903,0,0,0,104,"cod_EM_103",2,"h-1"
1,2136090000,2108870000,119321000,206738000,28908200,206738000,28908200,0.0995903,0,0,0,105,"cod_EM_103",2,"h-1"
1,2072130000,2045100000,118475000,200646000,28313800,200646000,28313800,0.0995903,0,0,0,106,"cod_EM_103",2,"h-1"
1,3938720000,3912260000,114857000,0,0,0,0,0,0,-0.120862,-0.120862,11,"cod_EM_103",2,"h-1"
1,3922230000,3892580000,132503000,0,0,0,0,0,0,0.0256324,0.0256324,12,"cod_EM_103",2,"h-1"
1,3905720000,3878030000,160629000,0,0,0,0,0,0,0.221519,0.221519,13,"cod_EM_103",2,"h-1"
1,3893360000,3861410000,113279000,0,0,0,0,0,0,-0.124248,-0.124248,14,"cod_EM_103",2,"h-1"
1,3893270000,3860290000,95342500,0,0,0,0,0,0,-0.293702,-0.293702,15,"cod_EM_103",2,"h-1"
1,3896830000,3871660000,100553000,0,0,0,0,0,0,-0.238023,-0.238023,16,"cod_EM_103",2,"h-1"
1,3888620000,3866250000,161645000,0,0,0,0,0,0,0.23977,0.23977,17,"cod_EM_103",2,"h-1"
1,3865380000,3838270000,172999000,0,0,0,0,0,0,0.311548,0.311548,18,"cod_EM_103",2,"h-1"
1,3847020000,3810170000,144032000,0,0,0,0,0,0,0.132211,0.132211,19,"cod_EM_103",2,"h-1"
1,4055960000,4025710000,128845000,0,0,0,0,0,0,-0.0357606,-0.0357606,2,"cod_EM_103",2,"h-1"
1,3852660000,3815420000,102807000,0,0,0,0,0,0,-0.202285,-0.202285,20,"cod_EM_103",2,"h-1"
1,3879340000,3848990000,147599000,0,0,0,0,0,0,0.161013,0.161013,21,"cod_EM_103",2,"h-1"
1,3909010000,3881920000,156248000,0,0,0,0,0,0,0.219649,0.219649,22,"cod_EM_103",2,"h-1"
1,3938630000,3904910000,164421000,0,0,0,0,0,0,0.272699,0.272699,23,"cod_EM_103",2,"h-1"
1,3974460000,3938420000,209508000,0,0,0,0,0,0,0.516729,0.516729,24,"cod_EM_103",2,"h-1"
1,4025990000,3985510000,97157700,0,0,0,0,0,0,-0.250437,-0.250437,25,"cod_EM_103",2,"h-1"
1,4100800000,4061370000,138854000,313240000,38555700,313240000,38555700,0.0791996,0.451987,0.10699,0.10699,26,"cod_EM_103",2,"h-1"
1,3863070000,3836910000,120229000,297337000,34833300,297337000,34833300,0.079915,0.454574,-0.0292457,-0.0292457,27,"cod_EM_103",2,"h-1"
1,3629640000,3599960000,197701000,280706000,32653600,280706000,32653600,0.0804482,0.456491,0.477303,0.477303,28,"cod_EM_103",2,"h-1"
1,3407080000,3374380000,147681000,264545000,31002200,264545000,31002200,0.0809499,0.458285,0.195459,0.195459,29,"cod_EM_103",2,"h-1"
1,4054050000,4024470000,127772000,0,0,0,0,0,0,-0.0411998,-0.0411998,3,"cod_EM_103",2,"h-1"
1,3219330000,3179040000,139571000,252509000,32116800,252509000,32116800,0.0813909,0.459855,0.148552,0.148552,30,"cod_EM_103",2,"h-1"
1,3068070000,3034750000,101197000,243741000,31709800,243741000,31709800,0.0820626,0.462234,-0.165164,-0.165164,31,"cod_EM_103",2,"h-1"
1,2938730000,2909730000,154717000,236189000,30675800,236189000,30675800,0.0828161,0.464884,0.266692,0.266692,32,"cod_EM_103",2,"h-1"
1,2815210000,2788200000,170302000,227529000,28748300,227529000,28748300,0.0834766,0.467191,0.370354,0.370354,33,"cod_EM_103",2,"h-1"
1,2705440000,2670030000,119201000,220572000,29122400,220572000,29122400,0.084168,0.46959,0.0216795,0.0216795,34,"cod_EM_103",2,"h-1"
1,2619920000,2585220000,57489500,215711000,29932800,215711000,29932800,0.0845171,0.470796,-0.701319,-0.701319,35,"cod_EM_103",2,"h-1"
1,2543730000,2520490000,180614000,210975000,28464400,210975000,28464400,0.0848992,0.472111,0.448438,0.448438,36,"cod_EM_103",2,"h-1"
1,2455100000,2432860000,59713500,203134000,25472600,203134000,25472600,0.0853839,0.473772,-0.651226,-0.651226,37,"cod_EM_103",2,"h-1"
1,2370250000,2339220000,162552000,198280000,26796100,198280000,26796100,0.0860071,0.475896,0.358377,0.358377,38,"cod_EM_103",2,"h-1"
1,2283370000,2261470000,71135600,191343000,24588300,191343000,24588300,0.0864624,0.47744,-0.460801,-0.460801,39,"cod_EM_103",2,"h-1"
1,4049270000,4019950000,126470000,0,0,0,0,0,0,-0.0484138,-0.0484138,4,"cod_EM_103",2,"h-1"
1,2205900000,2176640000,85081800,187276000,25634500,187276000,25634500,0.0872731,0.480173,-0.27336,-0.27336,40,"cod_EM_103",2,"h-1"
1,2127260000,2109240000,81691500,181328000,23600200,181328000,23600200,0.0876829,0.481546,-0.306908,-0.306908,41,"cod_EM_103",2,"h-1"
1,2040240000,2021370000,269197000,174744000,22132900,174744000,22132900,0.0884303,0.484037,0.895489,0.895489,42,"cod_EM_103",2,"h-1"
1,1958660000,1927260000,35315800,167425000,21998100,167425000,21998100,0.0888723,0.485502,-1.12414,-1.12414,43,"cod_EM_103",2,"h-1"
1,1928130000,1885740000,60879900,169673000,27816700,169673000,27816700,0.0894559,0.487427,-0.574183,-0.574183,44,"cod_EM_103",2,"h-1"
1,1911050000,1898720000,170455000,168561000,24350200,168561000,24350200,0.0893938,0.487223,0.453677,0.453677,45,"cod_EM_103",2,"h-1"
1,1879220000,1858040000,105778000,163795000,21905500,163795000,21905500,0.089422,0.487315,-0.0180318,-0.0180318,46,"cod_EM_103",2,"h-1"
1,1854120000,1821420000,65131900,162330000,24077200,162330000,24077200,0.089424,0.487322,-0.497908,-0.497908,47,"cod_EM_103",2,"h-1"
